,VendorNumber,VendorName,Brand,Description,ActualPrice,PurchasePrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesPrice,TotalSalesQuantity,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
3658,6215,MOONLIGHT MEADERY,17350,Moonlight Meadery Sensual,13.99,9.45,375.0,1189,11236.049999999985,8687.789999999899,766.0,10716.339999999882,44.92000000000013,365.6100000000001,-519.7100000001028,-4.8496968181310836,0.6442388561816653,0.9537462008445936
3659,9165,ULTRA BEVERAGE COMPANY LLP,23389,Opici Fish Bottle Bianco,13.99,7.53,750.0,1492,11234.760000000002,10631.959999999843,1259.0,14800.409999999812,139.32000000000053,68054.70000000003,3565.6499999998105,24.09156232833993,0.8438337801608579,1.3173766061758159
3660,10754,PERFECTA WINES,24798,The Pinot Project Pnt Nr,12.99,8.38,750.0,1340,11229.2,6081.429999999936,893.0,11966.069999999912,99.3299999999999,28720.52,736.8699999999117,6.157995064377168,0.6664179104477612,1.065620881273814
3661,8352,LUXCO INC,5277,Arrow Sloe Gin,7.99,6.05,750.0,1855,11222.750000000024,8685.129999999821,1389.0,11098.109999999804,1095.4199999999896,10261.599999999997,-124.64000000021952,-1.1230741090169563,0.7487870619946092,0.9888939876589767
3662,90032,LABELLE VYDS AND WINERY,27626,LaBelle Winery Holiday 3 Pak,40.99,27.7,750.0,405,11218.5,0.0,0.0,0.0,0.0,778.25,-11218.5,-inf,0.0,0.0
3663,10754,PERFECTA WINES,23996,Ch Muraires Cd Provence Rose,19.99,12.9,750.0,869,11210.099999999995,7256.369999999944,693.0,13853.069999999927,77.00999999999985,28720.52,2642.969999999932,19.078586912503482,0.7974683544303798,1.2357668531056756
3664,2000,SOUTHERN WINE & SPIRITS NE,20160,F Coppola Sophia Chard,15.99,10.27,750.0,1091,11204.569999999985,8347.719999999916,808.0,12782.9199999999,89.5599999999998,19016.59,1578.3499999999149,12.3473353506079,0.7406049495875344,1.1408666285274596
3665,6785,PALM BAY INTERNATIONAL INC,4540,Chase Elderflower Liqueur,29.99,22.72,750.0,493,11200.959999999992,759.7100000000002,35.0,909.6500000000002,27.60999999999999,13605.409999999998,-10291.309999999992,-1131.3483207827176,0.07099391480730223,0.08121178898951527
3666,660,SAZERAC NORTH AMERICA INC.,775,Barton Light Rum,6.29,4.56,1000.0,2456,11199.359999999984,1698.299999999994,1859.0,11693.110000000006,1951.9499999999957,17932.329999999994,493.7500000000218,4.222572095875448,0.7569218241042345,1.0440873407051852
3667,90046,CANDIA VINEYARDS,18534,Candia Vyds Black Ice,27.99,18.79,375.0,596,11198.839999999987,7417.3499999999585,373.0,10440.269999999946,21.729999999999947,194.13000000000005,-758.5700000000415,-7.265808259748507,0.6258389261744967,0.9322635201502975
3668,4425,MARTIGNETTI COMPANIES,13552,Merry Edwards Pnt Nr Sonoma,45.99,31.72,750.0,353,11197.159999999998,7266.4199999999755,288.0,13245.11999999997,31.999999999999954,144929.24,2047.9599999999718,15.461996569302327,0.8158640226628895,1.1828999496300823
3669,3252,E & J GALLO WINERY,19451,Souverain Svgn Bl No Coast,11.99,6.84,750.0,1635,11183.399999999989,9138.299999999868,1124.0,13352.759999999838,124.39999999999972,61966.909999999996,2169.3599999998496,16.246528807526502,0.6874617737003058,1.193980363753407
3670,9165,ULTRA BEVERAGE COMPANY LLP,2331,Black Bottle Scotch,35.99,26.66,750.0,419,11170.539999999992,461.87000000000006,13.0,461.87000000000006,10.27,68054.70000000003,-10708.669999999991,-2318.5463442094074,0.031026252983293555,0.04134715063013967
3671,1392,CONSTELLATION BRANDS INC,24458,Franciscan Magnificat Red,38.99,26.52,750.0,421,11164.920000000006,6610.359999999975,331.0,13541.689999999964,36.84999999999994,79528.99,2376.7699999999586,17.551502065103875,0.7862232779097387,1.2128783726170862
3672,9552,M S WALKER INC,13709,Jam Jar Sweet Shiraz,9.99,6.75,750.0,1654,11164.5,7183.069999999892,1187.0,12262.129999999861,131.7900000000001,55551.819999999985,1097.629999999861,8.951381203753943,0.7176541717049577,1.098314299789499
3673,2000,SOUTHERN WINE & SPIRITS NE,27932,Marc Bredif Vouvray,17.99,11.99,750.0,931,11162.68999999999,8784.299999999923,702.0,13106.97999999991,77.6799999999998,19016.59,1944.2899999999208,14.834004477003354,0.7540279269602578,1.1741775503933123
3674,9552,M S WALKER INC,44106,Carmel Road Unoaked Chard Mo,14.99,9.86,750.0,1132,11161.519999999991,6596.659999999935,788.0,11975.119999999915,87.59999999999994,55551.819999999985,813.599999999924,6.794086405814135,0.696113074204947,1.0728932976870467
3675,4425,MARTIGNETTI COMPANIES,23275,Black Ink Red Wine,11.99,7.09,750.0,1574,11159.65999999999,7750.949999999887,1105.0,12115.949999999866,122.54999999999978,144929.24,956.2899999998754,7.892818970034425,0.7020330368487929,1.085691678778733
3676,9552,M S WALKER INC,2094,Kilchoman Machir Bay Whiskey,66.99,48.9,750.0,228,11149.200000000003,0.0,0.0,0.0,0.0,55551.819999999985,-11149.200000000003,-inf,0.0,0.0
3677,10000,MAJESTIC FINE WINES,21369,Kendall Jackson Grand Pnt Nr,24.99,14.76,750.0,755,11143.80000000001,6615.219999999959,439.0,10506.609999999953,48.659999999999904,17587.59,-637.1900000000569,-6.064658343652803,0.5814569536423841,0.9428211202641777
3678,10754,PERFECTA WINES,24580,Mt Beautiful Pnt Nr,21.99,12.25,750.0,909,11135.25,6066.889999999957,488.0,9504.119999999948,54.109999999999886,28720.52,-1631.130000000052,-17.1623464350204,0.5368536853685368,0.8535165353269974
3679,8673,STE MICHELLE WINE ESTATES,24297,Motto Cab Svgn Backbone,10.99,7.43,750.0,1498,11130.139999999983,5832.7199999999275,934.0,10369.659999999909,103.81999999999985,15919.700000000003,-760.4800000000741,-7.333702358612344,0.6234979973297731,0.9316738154236986
3680,10754,PERFECTA WINES,20253,Round Pond Est Cab Svgn K&K,27.99,16.66,750.0,668,11128.880000000005,3019.959999999993,149.0,4335.50999999999,16.489999999999988,28720.52,-6793.370000000014,-156.6913696427878,0.22305389221556887,0.38957289502627296
3681,1601,VRANKEN AMERICA,21526,Listel Grain de Gris Rose,9.99,6.66,750.0,1671,11128.860000000006,7403.549999999884,1593.0,15841.069999999847,177.5200000000014,1048.9699999999998,4712.209999999841,29.74679109428774,0.9533213644524237,1.423422524858776
3682,3960,DIAGEO NORTH AMERICA INC,2898,Scoresby Rare,7.99,6.01,750.0,1849,11112.490000000014,12579.399999999696,2472.0,18465.2799999998,1948.1599999999648,257032.07000000007,7352.789999999784,39.81954240607163,1.3369388858842617,1.661668986878708
3683,8352,LUXCO INC,2695,Rebel Yell Ginger Whiskey,14.99,11.1,750.0,1001,11111.100000000019,2934.569999999985,303.0,3668.9699999999816,238.96999999999943,10261.599999999997,-7442.130000000037,-202.8397615679625,0.3026973026973027,0.330207630207628
3684,3252,E & J GALLO WINERY,36539,Liberty Creek Prem RSV Chard,7.99,5.33,1500.0,2077,11070.409999999922,3764.4099999999544,1394.0,9264.059999999925,312.6500000000013,61966.909999999996,-1806.3499999999967,-19.498470433049995,0.6711603273952816,0.8368307948847414
3685,17035,PERNOD RICARD USA,32900,Sandeman Tawny 40-Yr Port,99.99,58.82,750.0,188,11058.160000000002,8101.229999999988,96.0,10093.039999999988,10.579999999999998,123780.21999999997,-965.1200000000135,-9.562232984314088,0.5106382978723404,0.9127232740347387
3686,7153,PINE STATE TRADING CO,27331,Hahn Chard Monterey,12.99,7.89,750.0,1401,11053.89000000001,7593.859999999904,1099.0,13604.009999999866,122.07999999999987,15884.819999999998,2550.1199999998553,18.745355229817388,0.7844396859386152,1.2306988761422317
3687,10754,PERFECTA WINES,27098,Grattamacco Bolgheri Rosso,99.99,65.78,750.0,168,11051.039999999999,0.0,0.0,0.0,0.0,28720.52,-11051.039999999999,-inf,0.0,0.0
3688,1392,CONSTELLATION BRANDS INC,18449,R Mondavi Heritage Red,7.99,4.53,750.0,2439,11048.669999999998,7925.559999999844,1699.0,14254.009999999798,188.76000000000238,79528.99,3205.3399999998,22.487286033893938,0.6965969659696597,1.2901109364294345
3689,4848,LAIRD & CO,1895,Senators Club,6.99,5.07,1000.0,2178,11042.460000000012,2768.03999999998,1711.0,11959.88999999993,1796.549999999994,1043.69,917.4299999999184,7.67088994965609,0.7855831037649219,1.0830820306344706
3690,90046,CANDIA VINEYARDS,18535,Candia Vyds Ice Storm,27.99,19.17,375.0,576,11041.920000000007,7753.229999999956,357.0,9992.429999999948,20.879999999999963,194.13000000000005,-1049.4900000000598,-10.50285065794872,0.6197916666666666,0.904954029733954
3691,7153,PINE STATE TRADING CO,21799,Ch Lafite Rothschild 10 Brdx,1599.99,1103.44,750.0,10,11034.4,7999.95,11.0,17599.890000000003,1.2400000000000002,15884.819999999998,6565.490000000003,37.304153605505505,1.1,1.5950019937649536
3692,3252,E & J GALLO WINERY,35670,Redwood Creek Svgn Bl Cal,10.99,7.33,1500.0,1505,11031.649999999936,7856.849999999887,1213.0,13328.869999999852,270.74999999999994,61966.909999999996,2297.2199999999157,17.234919389265116,0.8059800664451827,1.2082390213612586
3693,2000,SOUTHERN WINE & SPIRITS NE,26947,Ferrari-Carano Merlot,20.99,13.72,750.0,804,11030.879999999996,7463.569999999944,552.0,12074.479999999927,61.17999999999986,19016.59,1043.5999999999312,8.643022308206543,0.6865671641791045,1.0946071392309527
3694,9744,FREDERICK WILDMAN & SONS,11699,Lamberti Rose Sparkling,11.99,7.84,750.0,1407,11030.879999999996,4598.719999999924,1275.0,10525.749999999913,142.2900000000004,3999.9299999999994,-505.1300000000829,-4.798992945871667,0.906183368869936,0.9542076425452835
3695,3960,DIAGEO NORTH AMERICA INC,1176,Brora 37 Yr Old Single Malt,1999.99,1574.8,750.0,7,11023.599999999999,1999.99,1.0,1999.99,0.79,257032.07000000007,-9023.609999999999,-451.1827559137795,0.14285714285714285,0.1814280271417686
3696,2000,SOUTHERN WINE & SPIRITS NE,20762,Lamole Chianti Clsco Racolto,18.99,10.95,750.0,1005,11004.74999999999,8660.269999999926,668.0,12245.319999999916,73.87999999999981,19016.59,1240.5699999999251,10.130972485814448,0.6646766169154229,1.112730411867596
3697,7153,PINE STATE TRADING CO,15290,Backhouse Pnt Nr,5.99,3.99,750.0,2758,11004.419999999971,7431.809999999819,2113.0,13966.86999999976,234.95000000000425,15884.819999999998,2962.4499999997897,21.210550395327232,0.7661348803480783,1.2692054647132514
3698,2000,SOUTHERN WINE & SPIRITS NE,17209,The Divining Rod Cab Svgn,15.99,11.03,750.0,997,10996.91,9430.179999999902,778.0,12616.219999999887,85.97999999999976,19016.59,1619.3099999998867,12.835143965465894,0.7803410230692076,1.1472513642468554
3699,2242,DELICATO VINEYARDS INC,16431,HandCraft Artisan Coll Cab S,9.99,6.12,750.0,1789,10948.680000000004,10301.479999999818,2218.0,21995.820000000134,246.9300000000037,7982.649999999999,11047.14000000013,50.22381525217092,1.2397987702627167,2.008992864893314
3700,9165,ULTRA BEVERAGE COMPANY LLP,14632,Dom Serene Evenstad 11 Pnt N,56.99,36.12,750.0,303,10944.36,6340.939999999984,195.0,11663.04999999998,21.679999999999975,68054.70000000003,718.6899999999787,6.162110254178624,0.6435643564356436,1.0656676132729532
3701,3960,DIAGEO NORTH AMERICA INC,1195,Baileys Pumpkin Spice,0.99,0.74,50.0,14721,10893.54,772.2000000000056,11173.0,11061.269999999933,586.2100000000013,257032.07000000007,167.72999999993226,1.5163719898341987,0.7589837646898988,1.0153971987067503
3702,6785,PALM BAY INTERNATIONAL INC,17101,Trimbach Gewurztraminer,18.99,12.74,750.0,855,10892.69999999999,7741.859999999934,605.0,11311.949999999924,66.93999999999984,13605.409999999998,419.2499999999345,3.706257541802583,0.7076023391812866,1.0384890798424573
3703,17035,PERNOD RICARD USA,25557,Kenwood Cab Svgn Sonoma,14.99,9.8,750.0,1111,10887.80000000001,6433.93999999994,805.0,12754.949999999915,89.56999999999994,123780.21999999997,1867.149999999905,14.638630492474825,0.7245724572457246,1.171490108194484
3704,9165,ULTRA BEVERAGE COMPANY LLP,11553,M by Michael Mondavi Cab Svg,186.99,122.22,750.0,89,10877.58,2804.8499999999995,28.0,5235.719999999999,3.110000000000001,68054.70000000003,-5641.860000000001,-107.75709931012356,0.3146067415730337,0.4813313255338043
3705,3664,WILLIAM GRANT & SONS INC,2410,Tullamore Dew Phoenix,54.99,39.99,750.0,272,10877.279999999997,5883.869999999984,155.0,8073.4499999999825,122.2300000000002,30234.42000000001,-2803.8300000000145,-34.729019192538765,0.5698529411764706,0.7422305944133079
3706,9165,ULTRA BEVERAGE COMPANY LLP,24662,Silver Totem Cab Svgn,23.99,13.51,750.0,805,10875.55000000001,5937.029999999959,422.0,8435.77999999995,46.72999999999987,68054.70000000003,-2439.7700000000605,-28.921688332318706,0.5242236024844721,0.775664679027722
3707,9744,FREDERICK WILDMAN & SONS,8242,Folonari Soave Dry White,14.99,7.99,1500.0,1360,10866.400000000001,7348.699999999919,1160.0,16122.3999999999,259.45999999999947,3999.9299999999994,5255.999999999898,32.600605368927276,0.8529411764705882,1.483692851358306
3708,9815,WINE GROUP INC,26395,Trapiche Cab Svgn Oak Cask,8.99,3.94,750.0,2757,10862.58000000002,10045.549999999785,2499.0,20238.00999999998,278.0800000000053,27100.409999999996,9375.42999999996,46.32584923122367,0.9064200217627857,1.8630942188688087
3709,6785,PALM BAY INTERNATIONAL INC,25936,Roscato Rose Dolce,12.99,8.78,750.0,1236,10852.080000000002,3799.9199999999782,1236.0,9692.639999999994,138.12000000000026,13605.409999999998,-1159.4400000000078,-11.962066062496993,1.0,0.8931596523431445
3710,3960,DIAGEO NORTH AMERICA INC,2354,Rhetoric 21Yr Bourbon,99.99,77.51,750.0,140,10851.400000000003,9799.019999999984,138.0,13798.61999999998,108.71000000000014,257032.07000000007,2947.2199999999775,21.358802546921225,0.9857142857142858,1.2715981348028804
3711,8920,TAKARA SAKE USA INC,33446,Takara Sake Sho Chiku Bai G,6.29,4.06,300.0,2672,10848.319999999989,3604.1699999999832,2013.0,12661.770000000071,88.57000000000059,232.99000000000007,1813.4500000000826,14.32224720556504,0.7533682634730539,1.1671641323264879
3712,9552,M S WALKER INC,45604,Latour 12 Cuvee Bourg Rouge,19.99,13.07,750.0,830,10848.100000000002,16671.65999999987,1744.0,34862.56000000019,194.17000000000246,55551.819999999985,24014.460000000185,68.88323749030495,2.1012048192771084,3.2137019385883407
3713,9165,ULTRA BEVERAGE COMPANY LLP,2231,Nikka Miyagikyo Single Malt,76.99,54.99,750.0,197,10833.030000000002,0.0,0.0,0.0,0.0,68054.70000000003,-10833.030000000002,-inf,0.0,0.0
3714,480,BACARDI USA INC,5317,B & B Liqueur Dom,3.29,2.46,50.0,4401,10826.460000000001,5668.669999999945,3014.0,9916.060000000056,153.44999999999786,89286.26999999999,-910.3999999999451,-9.181065866886042,0.68484435355601,0.9159097248777582
3715,4848,LAIRD & CO,19336,Moletto Prosecco,3.99,2.71,187.0,3991,10815.610000000024,2996.4899999999525,3050.0,12169.49999999988,86.27000000000048,1043.69,1353.8899999998557,11.12527219688458,0.7642194938611877,1.1251792547992996
3716,4425,MARTIGNETTI COMPANIES,27180,Sensi 18K Moscato Rose,22.99,15.23,750.0,710,10813.3,333.82000000000005,23.0,428.7700000000001,2.54,144929.24,-10384.529999999999,-2421.9348368589212,0.0323943661971831,0.039652095105102064
3717,4425,MARTIGNETTI COMPANIES,34971,Jermann Pinot Grigio Venezi,26.99,16.66,750.0,649,10812.340000000002,5952.789999999969,435.0,11728.64999999996,48.37999999999992,144929.24,916.3099999999577,7.812578600264828,0.6702619414483821,1.0847466875810376
3718,12546,JIM BEAM BRANDS COMPANY,350,Courvoisier VS Gift Pak,24.99,18.1,750.0,597,10805.700000000006,2614.879999999995,184.0,4280.15999999999,144.98000000000005,123880.96999999999,-6525.540000000016,-152.46018840417256,0.3082077051926298,0.39610205724756264
3719,4425,MARTIGNETTI COMPANIES,13795,Yellow Tail Tree Free Chard,9.99,6.45,1500.0,1675,10803.750000000018,7801.519999999885,1253.0,13762.969999999857,279.9600000000003,144929.24,2959.2199999998393,21.501318392758755,0.7480597014925373,1.2739067453430368
3720,6213,MHW LTD,1067,Absente  Glass & Spoon Pack,11.99,9.02,100.0,1197,10796.940000000002,155.87,22.0,263.78000000000003,2.2800000000000002,9621.580000000002,-10533.160000000002,-3993.160967472894,0.018379281537176273,0.02443099618966114
3721,516,BANFI PRODUCTS CORP,12140,Natura Valle Svgn Bl Casabla,9.99,5.91,750.0,1821,10762.11000000001,7636.999999999872,1555.0,14836.449999999824,172.88000000000105,8510.410000000002,4074.3399999998146,27.46169063354012,0.8539264140582098,1.3785818951859636
3722,8673,STE MICHELLE WINE ESTATES,28223,Ch Ste Michelle Canoe Rdge C,15.99,10.38,750.0,1036,10753.680000000015,8049.299999999923,717.0,12248.829999999909,79.49999999999987,15919.700000000003,1495.1499999998941,12.206471965076707,0.6920849420849421,1.1390361253077916
3723,6785,PALM BAY INTERNATIONAL INC,2543,Darnley's View Gin,23.99,18.89,750.0,569,10748.410000000013,9500.039999999934,475.0,11395.249999999929,374.78000000000156,13605.409999999998,646.8399999999165,5.6764002544913055,0.8347978910369068,1.060180063841993
3724,480,BACARDI USA INC,4959,Bacardi Tangerine,0.99,0.71,50.0,15096,10718.160000000002,4383.719999999503,13703.0,13565.969999999308,711.930000000001,89286.26999999999,2847.8099999993065,20.99230648453042,0.9077239003709592,1.2656995230523995
3725,9552,M S WALKER INC,21271,Kentia Albarino Rias Baixas,13.99,9.2,750.0,1163,10699.599999999986,8823.8899999999,902.0,13002.979999999883,99.93999999999986,55551.819999999985,2303.3799999998973,17.714247041831317,0.7755803955288049,1.2152772066245374
3726,9552,M S WALKER INC,24772,3 Ball Znfdl,15.99,8.78,750.0,1218,10694.040000000005,6215.439999999936,775.0,10573.249999999915,86.10999999999983,55551.819999999985,-120.79000000009,-1.1424112737341023,0.6362889983579638,0.9887049234900851
3727,1392,CONSTELLATION BRANDS INC,29477,R Mondavi Pvt Sel Rsl,7.99,4.75,750.0,2249,10682.75,8507.249999999836,1857.0,16222.4299999998,206.75000000000261,79528.99,5539.6799999998,34.1482749501762,0.8257003112494442,1.5185631040696264
3728,9165,ULTRA BEVERAGE COMPANY LLP,27051,Killibinbin Sneaky Shiraz,14.99,10.2,750.0,1044,10648.800000000001,0.0,0.0,0.0,0.0,68054.70000000003,-10648.800000000001,-inf,0.0,0.0
3729,172662,SWEETWATER FARM,2872,Ashuelot Gin,31.99,23.87,750.0,446,10646.019999999997,5278.3499999999785,229.0,7325.709999999979,180.49999999999983,178.34,-3320.3100000000177,-45.32407097742099,0.5134529147982063,0.6881172494509668
3730,10754,PERFECTA WINES,46582,Grayson Cellars Pnt Nr Cntrl,15.99,6.84,750.0,1556,10643.03999999999,6657.779999999925,1003.0,12412.969999999888,111.53999999999984,28720.52,1769.9299999998984,14.258714876455144,0.6446015424164524,1.1662992904282894
3731,4425,MARTIGNETTI COMPANIES,25778,Duckhorn Migration Pnt Nr RR,36.99,24.18,750.0,440,10639.199999999999,4586.759999999986,177.0,6547.229999999984,19.60999999999997,144929.24,-4091.970000000015,-62.49925541030367,0.4022727272727273,0.6153874351454982
3732,7245,PROXIMO SPIRITS INC.,3137,Three Olives Blueberry Vodka,0.99,0.76,50.0,13996,10636.960000000006,4563.899999999463,16971.0,16801.2899999994,884.5399999999995,38994.78000000001,6164.329999999394,36.68962323726103,1.2125607316376108,1.57951990042262
3733,9165,ULTRA BEVERAGE COMPANY LLP,37817,Frescobaldi Chianti Castigln,12.99,8.66,750.0,1228,10634.480000000007,6326.169999999928,840.0,10993.599999999906,93.22999999999986,68054.70000000003,359.11999999989894,3.266627856206356,0.6840390879478827,1.0337693991619616
3734,4425,MARTIGNETTI COMPANIES,26239,Sokol Blosser Rose of Pnt Nr,18.99,12.58,750.0,845,10630.099999999997,7747.9199999999355,779.0,14793.209999999917,86.6099999999999,144929.24,4163.109999999921,28.142032729880423,0.9218934911242603,1.3916341332630853
3735,1392,CONSTELLATION BRANDS INC,40483,Drylands Svgn Bl Marlboro,14.99,10.2,750.0,1042,10628.400000000014,7248.289999999928,819.0,12544.809999999905,90.98999999999988,79528.99,1916.4099999998907,15.276516742779725,0.7859884836852208,1.1803103007037643
3736,3960,DIAGEO NORTH AMERICA INC,8676,Barterhouse Bourbon,74.99,53.95,750.0,197,10628.15,11773.429999999973,235.0,17622.649999999987,185.18999999999988,257032.07000000007,6994.499999999987,39.6903984361035,1.1928934010152283,1.6581107718652812
3737,6785,PALM BAY INTERNATIONAL INC,33987,Cavit Cab Svgn,14.99,6.53,1500.0,1627,10624.31000000002,7475.979999999915,1153.0,12546.3099999999,257.41999999999933,13605.409999999998,1921.99999999988,15.319245260159326,0.7086662569145666,1.1809058658868083
3738,2242,DELICATO VINEYARDS INC,26166,Black Stallion Est Svgn B 15,18.99,13.1,750.0,811,10624.100000000006,1997.670000000001,220.0,3301.7999999999947,24.40999999999997,7982.649999999999,-7322.300000000011,-221.76691501605254,0.2712700369913687,0.3107839722894168
3739,4425,MARTIGNETTI COMPANIES,2888,Brenne 10 Yr French Whiskey,99.99,76.92,750.0,138,10614.960000000003,3299.6699999999973,36.0,3599.6399999999976,28.409999999999986,144929.24,-7015.320000000005,-194.88948894889518,0.2608695652173913,0.3391100861425758
3740,10754,PERFECTA WINES,39774,Merriam Cab Svgn Dry Creek,29.99,18.11,750.0,586,10612.459999999994,5710.949999999972,365.0,10154.349999999964,40.55999999999992,28720.52,-458.1100000000297,-4.511465529551683,0.6228668941979523,0.9568328172732778
3741,516,BANFI PRODUCTS CORP,13779,Banfi Centine Rose Toscana,9.99,6.49,750.0,1635,10611.149999999985,5723.339999999923,1108.0,11201.919999999891,123.31999999999998,8510.410000000002,590.7699999999058,5.273828058046403,0.6776758409785932,1.0556744556433475
3742,9165,ULTRA BEVERAGE COMPANY LLP,9256,Don Ramon Silver Tequila,35.99,22.05,750.0,481,10606.049999999994,12155.119999999932,484.0,15301.159999999927,381.81000000000176,68054.70000000003,4695.109999999933,30.68466704485121,1.0062370062370063,1.4426822426822365
3743,4425,MARTIGNETTI COMPANIES,16727,Bitch Grenache Aragon,13.99,9.33,750.0,1135,10589.549999999985,8114.199999999907,813.0,11373.869999999897,90.01999999999981,144929.24,784.3199999999124,6.895805913026257,0.7162995594713656,1.0740654702041081
3744,4425,MARTIGNETTI COMPANIES,25817,Guigal Chtnf du Pape,49.99,32.67,750.0,324,10585.080000000005,7058.639999999979,197.0,10218.029999999975,21.799999999999972,144929.24,-367.0500000000302,-3.592179705873158,0.6080246913580247,0.9653238331689482
3745,7153,PINE STATE TRADING CO,22318,Lecciaia Brunello M Reserve,42.99,27.92,750.0,379,10581.680000000006,4600.949999999988,166.0,7292.339999999986,18.419999999999984,15884.819999999998,-3289.34000000002,-45.10678328218414,0.43799472295514513,0.6891476589728646
3746,3252,E & J GALLO WINERY,5018,E&J Apple Brandy,0.99,0.76,50.0,13919,10578.440000000008,2530.439999999911,6802.0,6733.979999999723,352.31000000001006,61966.909999999996,-3844.4600000002847,-57.09045764912344,0.4886845319347654,0.6365759034413125
3747,9165,ULTRA BEVERAGE COMPANY LLP,46070,Carpineto Dogajolo Rose,12.99,8.96,750.0,1180,10572.80000000001,7936.9499999999025,1198.0,15792.01999999987,133.33000000000027,68054.70000000003,5219.219999999859,33.04973018017899,1.0152542372881357,1.4936459594430855
3748,8352,LUXCO INC,541,Juarez Gold Tequila,9.99,7.8,1000.0,1355,10569.00000000002,1153.620000000001,981.0,8337.689999999995,1030.05,10261.599999999997,-2231.310000000025,-26.761728968095795,0.7239852398523985,0.7888816349701939
3749,9206,PHILLIPS PRODUCTS CO.,2050,Tomatin 18 Yr Single Malt,64.99,49.61,750.0,213,10566.929999999998,11053.519999999975,218.0,16312.819999999976,171.90999999999985,2211.83,5745.889999999978,35.2231557756414,1.0234741784037558,1.5437615277095598
3750,9552,M S WALKER INC,6042,Maurice's Mentholated Mint,13.99,7.51,750.0,1407,10566.570000000002,5920.079999999917,1226.0,12253.739999999907,966.089999999999,55551.819999999985,1687.1699999999055,13.768612684779653,0.8713574982231699,1.1596705458819565
3751,7153,PINE STATE TRADING CO,3900,Bracero Reposado Tequila,38.99,29.76,750.0,355,10564.8,7066.579999999961,516.0,13926.839999999955,406.53000000000014,15884.819999999998,3362.0399999999554,24.14072395460827,1.4535211267605634,1.318230349840977
3752,6785,PALM BAY INTERNATIONAL INC,2684,Wemyss The Hive,59.99,38.12,750.0,277,10559.240000000002,10564.77999999996,340.0,15761.599999999962,268.0799999999999,13605.409999999998,5202.359999999961,33.00654755862332,1.227436823104693,1.4926831855322882
3753,4425,MARTIGNETTI COMPANIES,19799,Belle Glos Dairyman Vyd PN,49.99,32.89,750.0,321,10557.690000000002,7783.569999999978,235.0,12687.649999999969,26.029999999999948,144929.24,2129.9599999999664,16.787663594124773,0.7320872274143302,1.2017448892702822
3754,10754,PERFECTA WINES,19847,Nanna's Short Cake Znfdl,16.99,11.1,750.0,951,10556.10000000001,2557.0499999999925,315.0,4119.8499999999885,34.91999999999993,28720.52,-6436.250000000021,-156.22534801024403,0.3312302839116719,0.3902814486410687
3755,4425,MARTIGNETTI COMPANIES,15215,Migration Duckhorn Chard,29.99,20.26,750.0,521,10555.460000000001,3358.879999999991,303.0,9086.96999999999,33.81999999999998,144929.24,-1468.4900000000107,-16.160392297982852,0.581573896353167,0.860878635322382
3756,9165,ULTRA BEVERAGE COMPANY LLP,23379,Luiano Sangiovese,11.99,7.99,750.0,1321,10554.789999999988,7781.509999999897,916.0,10982.839999999878,101.38999999999976,68054.70000000003,428.04999999989013,3.8974436484542694,0.6934140802422407,1.040555046571262
3757,2000,SOUTHERN WINE & SPIRITS NE,11240,Willamette Rsl Valley Oregon,13.99,9.58,750.0,1101,10547.579999999985,2881.9399999999882,357.0,4994.429999999981,39.64999999999992,19016.59,-5553.150000000004,-111.18686216445171,0.3242506811989101,0.47351430375498343
3758,9165,ULTRA BEVERAGE COMPANY LLP,44138,Crios Malbec,12.99,8.44,750.0,1249,10541.56000000001,8217.529999999895,1009.0,12778.909999999863,111.79999999999978,68054.70000000003,2237.349999999853,17.508144278345156,0.8078462770216173,1.212240882753582
3759,8150,SEA HAGG DISTILLERY LLC,4131,Sea Hagg Blueberry Rum,27.99,21.87,750.0,482,10541.339999999993,8676.899999999949,349.0,9768.509999999946,275.4099999999997,935.5199999999999,-772.8300000000472,-7.9114419701679335,0.7240663900414938,0.9266857913699731
3760,6785,PALM BAY INTERNATIONAL INC,25937,Cavit Select Red Blend,14.99,10.34,1500.0,1019,10536.460000000026,2574.6999999999766,1013.0,6499.369999999972,227.20999999999998,13605.409999999998,-4037.0900000000547,-62.11509730943264,0.9941118743866536,0.6168456958029505
3761,10754,PERFECTA WINES,19963,Penya Rouge Vin d Pays,13.99,9.2,750.0,1145,10533.999999999985,2333.0099999999966,644.0,7291.559999999977,72.03999999999995,28720.52,-3242.4400000000087,-44.468399080581094,0.5624454148471616,0.6921928991835947
3762,4425,MARTIGNETTI COMPANIES,19340,Cannonball Svgn Bl,12.99,8.38,750.0,1257,10533.660000000009,7709.85999999992,780.0,11633.199999999904,86.47999999999983,144929.24,1099.5399999998954,9.451741567237772,0.6205250596658711,1.1043834716518186
3763,2242,DELICATO VINEYARDS INC,20975,Belle Ambiance Pnt Nr,10.99,7.48,750.0,1407,10524.360000000004,2909.179999999965,1315.0,7846.849999999958,147.10000000000022,7982.649999999999,-2677.5100000000466,-34.1220999509365,0.9346126510305615,0.7455892804883104
